EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1607390,58,No,Travel_Rarely,147,Maternity,23,4,Medical,1,4,Female,94,3,3,Nurse,4,Married,10312.0,3465,1,Y,No,12,3,4,80,1,10.0,3,2,5.0,10.0,1.0,6.0
1842764,19,Yes,Travel_Rarely,528,Cardiology,22,1,Marketing,1,4,Male,50,3,1,Other,3,Single,1675.0,26820,1,Y,Yes,19,3,4,80,0,0.0,2,2,0.0,0.0,0.0,0.0
1176986,22,No,Travel_Rarely,594,Maternity,2,1,Technical Degree,1,3,Male,100,3,1,Nurse,4,Married,2523.0,19299,0,Y,No,14,3,3,80,1,3.0,2,3,2.0,1.0,2.0,1.0
1835832,49,No,Travel_Rarely,470,Maternity,20,4,Medical,1,3,Female,96,3,2,Therapist,1,Married,6567.0,5549,1,Y,No,14,3,3,80,0,16.0,2,2,15.0,11.0,5.0,11.0
1450885,43,No,Travel_Frequently,957,Maternity,28,3,Medical,1,2,Female,72,4,1,Other,3,Single,4739.0,16090,4,Y,No,12,3,4,80,0,18.0,2,3,3.0,2.0,1.0,2.0
1810635,50,No,Travel_Frequently,809,Cardiology,12,3,Marketing,1,3,Female,77,3,3,Nurse,4,Single,9208.0,6645,4,Y,No,11,3,4,80,0,16.0,3,3,2.0,2.0,2.0,1.0
1810242,31,Yes,Travel_Rarely,542,Cardiology,20,3,Life Sciences,1,2,Female,71,1,2,Nurse,3,Married,4559.0,24788,3,Y,Yes,11,3,3,80,1,4.0,2,3,2.0,2.0,2.0,2.0
1148129,41,No,Travel_Rarely,802,Cardiology,9,1,Life Sciences,1,3,Male,96,3,3,Nurse,3,Divorced,8189.0,21196,3,Y,Yes,13,3,3,80,1,12.0,2,3,9.0,7.0,0.0,7.0
1085450,26,No,Travel_Rarely,1355,Neurology,25,1,Life Sciences,1,3,Female,61,3,1,Other,3,Married,2942.0,8916,1,Y,No,23,4,4,80,1,8.0,3,3,8.0,7.0,5.0,7.0
1699939,36,No,Travel_Rarely,216,Neurology,6,2,Medical,1,2,Male,84,3,2,Therapist,2,Divorced,4941.0,2819,6,Y,No,20,4,4,80,2,7.0,0,3,3.0,2.0,0.0,1.0
1612623,51,Yes,Travel_Frequently,1150,Cardiology,8,4,Life Sciences,1,1,Male,53,1,3,Therapist,4,Single,10650.0,25150,2,Y,No,15,3,4,80,0,18.0,2,3,4.0,2.0,0.0,3.0
1069811,39,No,Travel_Rarely,1329,Cardiology,4,4,Life Sciences,1,4,Female,47,2,2,Nurse,3,Married,5902.0,14590,4,Y,No,14,3,3,80,1,17.0,1,4,15.0,11.0,5.0,9.0
1717795,25,No,Travel_Rarely,959,Cardiology,28,3,Life Sciences,1,1,Male,41,2,2,Nurse,3,Married,8639.0,24835,2,Y,No,18,3,4,80,0,6.0,3,3,2.0,2.0,2.0,2.0
1341925,30,No,Travel_Rarely,1240,Neurology,9,3,Human Resources,1,3,Male,48,3,2,Other,4,Married,6347.0,13982,0,Y,Yes,19,3,4,80,0,12.0,2,1,11.0,9.0,4.0,7.0
1113668,32,Yes,Travel_Rarely,1033,Maternity,9,3,Medical,1,1,Female,41,3,1,Nurse,1,Single,4200.0,10224,7,Y,No,22,4,1,80,0,10.0,2,4,5.0,4.0,0.0,4.0
1164932,45,No,Travel_Rarely,1316,Maternity,29,3,Medical,1,3,Male,83,3,1,Other,4,Single,3452.0,9752,5,Y,No,13,3,2,80,0,9.0,2,2,6.0,5.0,0.0,3.0
1328110,38,No,Travel_Rarely,364,Maternity,3,5,Technical Degree,1,4,Female,32,3,2,Other,3,Single,4317.0,2302,3,Y,Yes,20,4,2,80,0,19.0,2,3,3.0,2.0,2.0,2.0
1744823,30,No,Travel_Rarely,438,Maternity,18,3,Life Sciences,1,1,Female,75,3,1,Other,3,Single,2632.0,23910,1,Y,No,14,3,3,80,0,5.0,4,2,5.0,4.0,0.0,4.0
1431031,32,No,Travel_Frequently,689,Cardiology,9,2,Medical,1,4,Male,35,1,2,Nurse,4,Divorced,4668.0,22812,0,Y,No,17,3,4,80,3,9.0,2,4,8.0,7.0,0.0,7.0
1587864,30,No,Travel_Rarely,201,Maternity,5,3,Technical Degree,1,4,Female,84,3,1,Other,1,Divorced,3204.0,10415,5,Y,No,14,3,4,80,1,8.0,3,3,3.0,2.0,2.0,2.0
1577226,30,No,Travel_Rarely,1427,Maternity,2,1,Medical,1,2,Male,35,2,1,Nurse,4,Single,2720.0,11162,0,Y,No,13,3,4,80,0,6.0,3,3,5.0,3.0,1.0,2.0
1162762,41,No,Travel_Frequently,857,Neurology,10,3,Life Sciences,1,4,Male,91,2,4,Other,1,Divorced,4899.0,12888,4,Y,No,13,3,2,80,1,21.0,2,2,7.0,6.0,7.0,7.0
1035340,41,No,Travel_Rarely,933,Maternity,9,4,Life Sciences,1,3,Male,94,3,1,Nurse,1,Married,2238.0,6961,2,Y,No,21,4,4,80,1,7.0,2,3,5.0,0.0,1.0,4.0
1529493,19,No,Travel_Rarely,1181,Maternity,3,1,Medical,1,2,Female,79,3,1,Nurse,2,Single,1483.0,16102,1,Y,No,14,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0.0
1789511,40,No,Travel_Frequently,1395,Maternity,26,3,Medical,1,2,Female,54,3,2,Other,2,Divorced,5605.0,8504,1,Y,No,11,3,1,80,1,20.0,2,3,20.0,7.0,2.0,13.0
1047751,35,No,Travel_Rarely,662,Cardiology,1,5,Marketing,1,3,Male,94,3,3,Nurse,2,Married,7295.0,11439,1,Y,No,13,3,1,80,2,10.0,3,3,10.0,8.0,0.0,6.0
1057195,53,No,Travel_Rarely,1436,Cardiology,6,2,Marketing,1,2,Male,34,3,2,Other,3,Married,2306.0,16047,2,Y,Yes,20,4,4,80,1,13.0,3,1,7.0,7.0,4.0,5.0
1682385,45,No,Travel_Rarely,194,Maternity,9,3,Life Sciences,1,2,Male,60,3,2,Nurse,2,Divorced,2348.0,10901,8,Y,No,18,3,3,80,1,20.0,2,1,17.0,9.0,0.0,3.0
1314990,32,No,Travel_Frequently,967,Cardiology,8,3,Marketing,1,2,Female,43,3,3,Nurse,4,Single,8998.0,15589,1,Y,No,14,3,4,80,0,9.0,2,3,9.0,8.0,3.0,7.0
1157784,29,No,Non-Travel,1496,Neurology,1,1,Technical Degree,1,4,Male,41,3,2,Therapist,3,Married,4319.0,26283,1,Y,No,13,3,1,80,1,10.0,1,3,10.0,7.0,0.0,9.0
1819484,51,No,Travel_Rarely,1169,Neurology,7,4,Medical,1,2,Male,34,2,2,Therapist,3,Married,6132.0,13983,2,Y,No,17,3,3,80,0,10.0,2,3,1.0,0.0,0.0,0.0
1172011,58,No,Travel_Rarely,1145,Maternity,9,3,Medical,1,2,Female,75,2,1,Other,2,Married,3346.0,11873,4,Y,Yes,20,4,2,80,1,9.0,3,2,1.0,0.0,0.0,0.0
1562685,40,No,Travel_Rarely,630,Cardiology,4,4,Marketing,1,3,Male,67,2,3,Nurse,4,Married,10855.0,8552,7,Y,No,11,3,1,80,1,15.0,2,2,12.0,11.0,2.0,11.0
1404919,34,No,Travel_Frequently,303,Cardiology,2,4,Marketing,1,3,Female,75,3,1,Other,3,Married,2231.0,11314,6,Y,No,18,3,4,80,1,6.0,3,3,4.0,3.0,1.0,2.0
1751538,22,No,Travel_Rarely,1256,Maternity,19,1,Medical,1,3,Male,80,3,1,Other,4,Married,2323.0,11992,1,Y,No,24,4,1,80,2,2.0,6,3,2.0,2.0,2.0,2.0
1883822,27,No,Non-Travel,691,Maternity,9,3,Medical,1,4,Male,57,3,1,Other,2,Divorced,2024.0,5970,6,Y,No,18,3,4,80,1,6.0,1,1,2.0,2.0,2.0,2.0
1460812,28,No,Travel_Rarely,440,Maternity,21,3,Medical,1,3,Male,42,3,1,Other,4,Married,2713.0,6672,1,Y,No,11,3,3,80,1,5.0,2,1,5.0,2.0,0.0,2.0
1303708,57,No,Travel_Rarely,334,Maternity,24,2,Life Sciences,1,3,Male,83,4,3,Nurse,4,Divorced,9439.0,23402,3,Y,Yes,16,3,2,80,1,12.0,2,1,5.0,3.0,1.0,4.0
1224013,27,Yes,Non-Travel,1450,Maternity,3,3,Medical,1,3,Male,79,2,1,Other,3,Divorced,2566.0,25326,1,Y,Yes,15,3,4,80,1,1.0,2,2,1.0,1.0,0.0,1.0
1495862,50,No,Travel_Rarely,1452,Neurology,11,3,Life Sciences,1,3,Female,53,3,5,Other,2,Single,4899.0,17053,3,Y,No,15,3,2,80,0,21.0,5,3,5.0,4.0,4.0,4.0
1379450,41,No,Travel_Rarely,465,Maternity,14,3,Life Sciences,1,1,Male,56,3,1,Other,3,Divorced,2451.0,4609,4,Y,No,12,3,1,80,1,13.0,2,3,9.0,8.0,1.0,8.0
1138977,30,No,Travel_Rarely,1339,Cardiology,5,3,Life Sciences,1,2,Female,41,3,3,Nurse,4,Married,9419.0,8053,2,Y,No,12,3,3,80,1,12.0,2,3,10.0,9.0,7.0,4.0
1726077,38,No,Travel_Rarely,702,Cardiology,1,4,Life Sciences,1,1,Female,59,2,2,Nurse,4,Single,8686.0,12930,4,Y,No,22,4,3,80,0,12.0,2,4,8.0,3.0,0.0,7.0
1101855,32,No,Travel_Rarely,120,Maternity,6,5,Life Sciences,1,3,Male,43,3,1,Other,3,Single,3038.0,12430,3,Y,No,20,4,1,80,0,8.0,2,3,5.0,4.0,1.0,4.0
1715001,27,No,Travel_Rarely,1157,Maternity,17,3,Technical Degree,1,3,Male,51,3,1,Other,2,Married,3058.0,13364,0,Y,Yes,16,3,4,80,1,6.0,3,2,5.0,2.0,1.0,1.0
1820041,19,Yes,Travel_Frequently,602,Cardiology,1,1,Technical Degree,1,3,Female,100,1,1,Other,1,Single,2325.0,20989,0,Y,No,21,4,1,80,0,1.0,5,4,0.0,0.0,0.0,0.0
1540435,36,No,Travel_Frequently,1480,Maternity,3,2,Medical,1,4,Male,30,3,1,Nurse,2,Single,2088.0,15062,4,Y,No,12,3,3,80,0,13.0,3,2,8.0,7.0,7.0,2.0
1340085,30,No,Non-Travel,111,Maternity,9,3,Medical,1,3,Male,66,3,2,Nurse,1,Divorced,3072.0,11012,1,Y,No,11,3,3,80,2,12.0,4,3,12.0,9.0,6.0,10.0
1319352,45,No,Travel_Rarely,1268,Cardiology,4,2,Life Sciences,1,3,Female,30,3,2,Nurse,1,Divorced,5006.0,6319,4,Y,Yes,11,3,1,80,1,9.0,3,4,5.0,4.0,0.0,3.0
1722423,56,No,Travel_Rarely,713,Maternity,8,3,Life Sciences,1,3,Female,67,3,1,Other,1,Divorced,4257.0,13939,4,Y,Yes,18,3,3,80,1,19.0,3,3,2.0,2.0,2.0,2.0
1853558,33,No,Travel_Rarely,134,Maternity,2,3,Life Sciences,1,3,Male,90,3,1,Other,4,Single,2500.0,10515,0,Y,No,14,3,1,80,0,4.0,2,4,3.0,1.0,0.0,2.0
1517594,19,Yes,Travel_Rarely,303,Maternity,2,3,Life Sciences,1,2,Male,47,2,1,Nurse,4,Single,1102.0,9241,1,Y,No,22,4,3,80,0,1.0,3,2,1.0,0.0,1.0,0.0
1700841,46,No,Travel_Rarely,526,Cardiology,1,2,Marketing,1,2,Female,92,3,3,Nurse,1,Divorced,10453.0,2137,1,Y,No,25,4,3,80,3,24.0,2,3,5.0,13.0,1.0,7.0
1665761,38,No,Travel_Rarely,1380,Maternity,9,2,Life Sciences,1,3,Female,75,3,1,Nurse,4,Single,2288.0,6319,1,Y,No,12,3,3,80,0,2.0,3,3,2.0,2.0,2.0,1.0
1224843,31,No,Travel_Rarely,140,Maternity,12,1,Medical,1,3,Female,95,3,1,Other,4,Married,3929.0,6984,8,Y,Yes,23,4,3,80,1,7.0,0,3,4.0,2.0,0.0,2.0
1739412,34,No,Travel_Rarely,629,Maternity,27,2,Medical,1,4,Female,95,3,1,Other,2,Single,2311.0,5711,2,Y,No,15,3,4,80,0,9.0,3,3,3.0,2.0,1.0,2.0
1190255,41,Yes,Travel_Rarely,1356,Cardiology,20,2,Marketing,1,2,Female,70,3,1,Other,2,Single,3140.0,21728,1,Y,Yes,22,4,4,80,0,4.0,5,2,4.0,3.0,0.0,2.0
1820323,50,No,Travel_Rarely,328,Maternity,1,3,Medical,1,3,Male,86,2,1,Nurse,3,Married,3690.0,3425,2,Y,No,15,3,4,80,1,5.0,2,2,3.0,2.0,0.0,2.0
1477195,53,No,Travel_Rarely,1084,Maternity,13,2,Medical,1,4,Female,57,4,2,Therapist,1,Divorced,4450.0,26250,1,Y,No,11,3,3,80,2,5.0,3,3,4.0,2.0,1.0,3.0
1383313,33,No,Travel_Rarely,931,Maternity,14,3,Medical,1,4,Female,72,3,1,Other,2,Married,2756.0,4673,1,Y,No,13,3,4,80,1,8.0,5,3,8.0,7.0,1.0,6.0
1385477,40,No,Travel_Rarely,989,Neurology,4,1,Medical,1,4,Female,46,3,5,Other,3,Married,4899.0,6499,1,Y,No,14,3,2,80,1,21.0,2,3,20.0,8.0,1.0,9.0
1060337,55,No,Travel_Rarely,692,Neurology,14,4,Medical,1,3,Male,61,4,5,Other,2,Single,4899.0,13339,8,Y,No,11,3,4,80,0,10.0,3,3,5.0,3.0,2.0,3.0
1180048,34,No,Travel_Frequently,1069,Neurology,2,1,Life Sciences,1,4,Male,45,2,2,Therapist,3,Married,9547.0,14074,1,Y,No,17,3,3,80,0,10.0,2,2,10.0,9.0,1.0,9.0
1730525,51,No,Travel_Rarely,313,Maternity,3,3,Medical,1,4,Female,98,3,4,Nurse,2,Single,13734.0,7192,3,Y,No,18,3,3,80,0,21.0,6,3,7.0,7.0,1.0,0.0
1173311,52,No,Travel_Rarely,699,Neurology,1,4,Life Sciences,1,3,Male,65,2,5,Other,3,Married,4899.0,5678,0,Y,No,14,3,1,80,1,10.0,5,3,5.0,3.0,1.0,9.0
1155351,27,No,Travel_Rarely,894,Maternity,9,3,Medical,1,4,Female,99,3,1,Other,2,Single,2279.0,11781,1,Y,No,16,3,4,80,0,7.0,2,2,7.0,7.0,0.0,3.0
1409777,35,Yes,Travel_Rarely,556,Maternity,23,2,Life Sciences,1,2,Male,50,2,2,Therapist,3,Married,5916.0,15497,3,Y,Yes,13,3,1,80,0,8.0,1,3,1.0,0.0,0.0,1.0
1175384,43,No,Non-Travel,1344,Maternity,7,3,Medical,1,4,Male,37,4,1,Other,4,Divorced,2089.0,5228,4,Y,No,14,3,4,80,3,7.0,3,4,5.0,4.0,2.0,2.0
1447981,45,No,Non-Travel,1195,Neurology,2,2,Medical,1,1,Male,65,2,4,Other,4,Married,4899.0,20462,9,Y,No,23,4,4,80,1,22.0,1,3,20.0,8.0,1.0,8.0
1643490,37,No,Travel_Rarely,290,Maternity,21,3,Life Sciences,1,2,Male,65,4,1,Other,1,Married,3564.0,22977,1,Y,Yes,12,3,1,80,1,8.0,3,2,8.0,7.0,1.0,7.0
1132287,35,No,Travel_Frequently,138,Maternity,2,3,Medical,1,2,Female,37,3,2,Nurse,2,Single,4425.0,15986,5,Y,No,11,3,4,80,0,10.0,5,3,6.0,2.0,1.0,2.0
1238447,42,No,Non-Travel,926,Maternity,21,2,Medical,1,3,Female,36,3,2,Therapist,3,Divorced,5265.0,16439,2,Y,No,16,3,2,80,1,11.0,5,3,5.0,3.0,0.0,2.0
1314186,38,No,Travel_Rarely,1261,Neurology,2,4,Life Sciences,1,4,Male,88,3,2,Therapist,3,Married,6553.0,7259,9,Y,No,14,3,2,80,0,14.0,3,3,1.0,0.0,0.0,0.0
1416095,38,No,Travel_Rarely,1084,Maternity,29,3,Technical Degree,1,4,Male,54,3,2,Therapist,4,Married,6261.0,4185,3,Y,No,18,3,1,80,1,9.0,3,1,7.0,7.0,1.0,7.0
1572943,27,No,Travel_Frequently,472,Neurology,1,1,Technical Degree,1,3,Male,60,2,2,Therapist,1,Married,4298.0,9679,5,Y,No,19,3,3,80,1,6.0,1,3,2.0,2.0,2.0,0.0
1285655,49,No,Non-Travel,1002,Maternity,18,4,Life Sciences,1,4,Male,92,3,2,Therapist,4,Divorced,6804.0,23793,1,Y,Yes,15,3,1,80,2,7.0,0,3,7.0,7.0,1.0,7.0
1620253,34,No,Travel_Frequently,878,Maternity,10,4,Medical,1,4,Male,43,3,1,Other,3,Divorced,3815.0,5972,1,Y,Yes,17,3,4,80,1,5.0,4,4,5.0,3.0,2.0,0.0
1224749,40,No,Travel_Rarely,905,Maternity,19,2,Medical,1,3,Male,99,3,2,Nurse,4,Married,2741.0,16523,8,Y,Yes,15,3,3,80,1,15.0,2,4,7.0,2.0,3.0,7.0
1056367,38,Yes,Travel_Rarely,1180,Maternity,29,1,Medical,1,2,Male,70,3,2,Nurse,1,Married,6673.0,11354,7,Y,Yes,19,3,2,80,0,17.0,2,3,1.0,0.0,0.0,0.0
1446715,29,No,Travel_Rarely,121,Cardiology,27,3,Marketing,1,2,Female,35,3,3,Nurse,4,Married,7639.0,24525,1,Y,No,22,4,4,80,3,10.0,3,2,10.0,4.0,1.0,9.0
1872375,22,No,Travel_Rarely,1136,Maternity,5,3,Life Sciences,1,4,Male,60,4,1,Other,2,Divorced,2328.0,12392,1,Y,Yes,16,3,1,80,1,4.0,2,2,4.0,2.0,2.0,2.0
1251693,36,No,Travel_Frequently,635,Maternity,18,1,Medical,1,2,Female,73,3,1,Nurse,4,Single,2153.0,7703,1,Y,No,13,3,1,80,0,8.0,2,3,8.0,1.0,1.0,7.0
1474327,40,No,Non-Travel,1151,Maternity,9,5,Life Sciences,1,4,Male,63,2,2,Nurse,4,Married,4876.0,14242,9,Y,No,14,3,4,80,1,5.0,5,1,3.0,2.0,0.0,2.0
1721417,46,No,Travel_Rarely,644,Maternity,1,4,Medical,1,4,Male,97,3,3,Nurse,1,Divorced,9396.0,12368,7,Y,No,16,3,3,80,1,17.0,3,3,4.0,2.0,0.0,3.0
1723897,32,No,Travel_Rarely,1045,Cardiology,4,4,Medical,1,4,Male,32,1,3,Nurse,4,Married,10400.0,25812,1,Y,No,11,3,3,80,0,14.0,2,2,14.0,8.0,1.0,8.0
1847119,30,No,Non-Travel,829,Neurology,1,1,Life Sciences,1,3,Male,88,2,3,Therapist,3,Single,8474.0,20925,1,Y,No,22,4,3,80,0,12.0,2,3,11.0,8.0,5.0,8.0
1213142,27,No,Travel_Frequently,1242,Cardiology,20,3,Life Sciences,1,4,Female,90,3,2,Nurse,3,Single,9981.0,12916,1,Y,No,14,3,4,80,0,7.0,2,3,7.0,7.0,0.0,7.0
1155192,51,No,Travel_Rarely,1469,Neurology,8,4,Life Sciences,1,2,Male,81,2,3,Other,2,Married,12490.0,15736,5,Y,No,16,3,4,80,2,16.0,5,1,10.0,9.0,4.0,7.0
1806025,30,Yes,Travel_Rarely,1005,Maternity,3,3,Technical Degree,1,4,Female,88,3,1,Other,1,Single,2657.0,8556,5,Y,Yes,11,3,3,80,0,8.0,5,3,5.0,2.0,0.0,4.0
1296063,41,No,Travel_Rarely,896,Cardiology,6,3,Life Sciences,1,4,Female,75,3,3,Administrative,4,Single,13591.0,14674,3,Y,Yes,18,3,3,80,0,16.0,3,3,1.0,0.0,0.0,0.0
1502689,30,Yes,Travel_Frequently,334,Cardiology,26,4,Marketing,1,3,Female,52,2,2,Nurse,1,Single,6696.0,22967,5,Y,No,15,3,3,80,0,9.0,5,2,6.0,3.0,0.0,1.0
1849547,29,No,Travel_Rarely,992,Maternity,1,3,Technical Degree,1,3,Male,85,3,1,Other,3,Single,2058.0,19757,0,Y,No,14,3,4,80,0,7.0,1,2,6.0,2.0,1.0,5.0
1715116,45,No,Non-Travel,1052,Cardiology,6,3,Medical,1,4,Female,57,2,3,Nurse,4,Single,8865.0,16840,6,Y,No,12,3,4,80,0,23.0,2,3,19.0,7.0,1.0,8.0
1088447,54,No,Travel_Rarely,1147,Cardiology,3,3,Marketing,1,4,Female,52,3,2,Nurse,1,Married,5940.0,17011,2,Y,No,14,3,4,80,1,16.0,4,3,6.0,2.0,0.0,5.0
1408349,36,No,Travel_Rarely,1396,Maternity,5,2,Life Sciences,1,4,Male,62,3,2,Nurse,2,Single,5914.0,9945,8,Y,No,16,3,4,80,0,16.0,3,4,13.0,11.0,3.0,7.0
1291194,33,No,Travel_Rarely,147,Maternity,4,4,Medical,1,3,Female,47,2,1,Other,2,Married,2622.0,13248,6,Y,No,21,4,4,80,0,7.0,3,3,3.0,2.0,1.0,1.0
1699240,37,No,Travel_Frequently,663,Neurology,11,3,Other,1,2,Male,47,3,3,Other,4,Divorced,12185.0,10056,1,Y,Yes,14,3,3,80,3,10.0,1,3,10.0,8.0,0.0,7.0
1059303,38,No,Travel_Rarely,119,Cardiology,3,3,Life Sciences,1,1,Male,76,3,3,Nurse,3,Divorced,10609.0,9647,0,Y,No,12,3,3,80,2,17.0,6,2,16.0,10.0,5.0,13.0
1530760,31,No,Non-Travel,979,Neurology,1,4,Medical,1,3,Male,90,1,2,Therapist,3,Married,4345.0,4381,0,Y,No,12,3,4,80,1,6.0,2,3,5.0,4.0,1.0,4.0
1187985,59,No,Travel_Rarely,142,Maternity,3,3,Life Sciences,1,3,Male,70,2,1,Other,4,Married,2177.0,8456,3,Y,No,17,3,1,80,1,7.0,6,3,1.0,0.0,0.0,0.0
1721312,37,No,Travel_Frequently,319,Cardiology,4,4,Marketing,1,1,Male,41,3,1,Other,4,Divorced,2793.0,2539,4,Y,No,17,3,3,80,1,13.0,2,3,9.0,8.0,5.0,8.0
1129392,29,No,Travel_Frequently,1413,Cardiology,1,1,Medical,1,2,Female,42,3,3,Nurse,4,Married,7918.0,6599,1,Y,No,14,3,4,80,1,11.0,5,3,11.0,10.0,4.0,1.0
1278690,35,No,Travel_Frequently,944,Cardiology,1,3,Marketing,1,3,Female,92,3,3,Nurse,3,Single,8789.0,9096,1,Y,No,14,3,1,80,0,10.0,3,4,10.0,7.0,0.0,8.0
1118323,29,Yes,Travel_Rarely,896,Maternity,18,1,Medical,1,3,Male,86,2,1,Other,4,Single,2389.0,14961,1,Y,Yes,13,3,3,80,0,4.0,3,2,4.0,3.0,0.0,1.0
1709918,52,No,Travel_Rarely,1323,Maternity,2,3,Life Sciences,1,3,Female,89,2,1,Nurse,4,Single,3212.0,3300,7,Y,No,15,3,2,80,0,6.0,3,2,2.0,2.0,2.0,2.0
1470356,42,No,Travel_Rarely,532,Neurology,4,2,Technical Degree,1,3,Male,58,3,5,Other,4,Married,4899.0,4933,1,Y,No,11,3,4,80,0,22.0,3,3,5.0,3.0,1.0,3.0
1128374,59,No,Travel_Rarely,818,Neurology,6,2,Medical,1,2,Male,52,3,1,Other,3,Married,2267.0,25657,8,Y,No,17,3,4,80,0,7.0,2,2,2.0,2.0,2.0,2.0
1508741,50,No,Travel_Rarely,854,Cardiology,1,4,Medical,1,4,Female,68,3,5,Administrative,4,Divorced,4899.0,24118,3,Y,No,11,3,3,80,1,10.0,3,2,7.0,0.0,0.0,6.0
1598911,33,Yes,Travel_Rarely,813,Maternity,14,3,Medical,1,3,Male,58,3,1,Nurse,4,Married,2436.0,22149,5,Y,Yes,13,3,3,80,1,8.0,2,1,5.0,4.0,0.0,4.0
1177110,43,No,Travel_Rarely,1034,Cardiology,16,3,Marketing,1,4,Female,80,3,4,Administrative,4,Married,16064.0,7744,5,Y,Yes,22,4,3,80,1,22.0,3,3,17.0,13.0,1.0,9.0
1484656,33,Yes,Travel_Rarely,465,Maternity,2,2,Life Sciences,1,1,Female,39,3,1,Nurse,1,Married,2707.0,21509,7,Y,No,20,4,1,80,0,13.0,3,4,9.0,7.0,1.0,7.0
1693414,52,No,Non-Travel,771,Cardiology,2,4,Life Sciences,1,1,Male,79,2,5,Administrative,3,Single,4899.0,21030,1,Y,Yes,18,3,4,80,0,10.0,2,4,5.0,7.0,1.0,12.0
1806233,32,No,Travel_Rarely,1401,Cardiology,4,2,Life Sciences,1,3,Female,56,3,1,Other,2,Married,3931.0,20990,2,Y,No,11,3,1,80,1,6.0,5,3,4.0,3.0,1.0,2.0
1127107,32,Yes,Travel_Rarely,515,Maternity,1,3,Life Sciences,1,4,Male,62,2,1,Nurse,3,Single,3730.0,9571,0,Y,Yes,14,3,4,80,0,4.0,2,1,3.0,2.0,1.0,2.0
1548210,39,No,Travel_Rarely,1431,Maternity,1,4,Medical,1,3,Female,96,3,1,Nurse,3,Divorced,2232.0,15417,7,Y,No,14,3,3,80,3,7.0,1,3,3.0,2.0,1.0,2.0
1857248,32,No,Non-Travel,976,Cardiology,26,4,Marketing,1,3,Male,100,3,2,Nurse,4,Married,4465.0,12069,0,Y,No,18,3,1,80,0,4.0,2,3,3.0,2.0,2.0,2.0
1491722,41,No,Travel_Rarely,1411,Maternity,19,2,Life Sciences,1,3,Male,36,3,2,Other,1,Divorced,3072.0,19877,2,Y,No,16,3,1,80,2,17.0,2,2,1.0,0.0,0.0,0.0
1548175,40,No,Travel_Rarely,1300,Maternity,24,2,Technical Degree,1,1,Male,62,3,2,Other,4,Divorced,3319.0,24447,1,Y,No,17,3,1,80,2,9.0,3,3,9.0,8.0,4.0,7.0
1197716,45,No,Travel_Rarely,252,Neurology,1,3,Other,1,3,Male,70,4,5,Other,4,Married,4899.0,15970,0,Y,No,11,3,3,80,1,25.0,2,3,5.0,0.0,1.0,7.0
1275604,31,No,Travel_Frequently,1327,Neurology,3,4,Medical,1,2,Male,73,3,3,Other,3,Divorced,13675.0,13523,9,Y,No,12,3,1,80,1,9.0,3,3,2.0,2.0,2.0,2.0
1632856,33,No,Travel_Rarely,832,Maternity,5,4,Life Sciences,1,3,Female,63,2,1,Other,4,Married,2911.0,14776,1,Y,No,13,3,3,80,1,2.0,2,2,2.0,2.0,0.0,2.0
1874724,34,No,Travel_Rarely,470,Neurology,2,4,Life Sciences,1,4,Male,84,2,2,Therapist,1,Married,5957.0,23687,6,Y,No,13,3,2,80,1,13.0,3,3,11.0,9.0,5.0,9.0
1133458,37,No,Travel_Rarely,1017,Maternity,1,2,Medical,1,3,Female,83,2,1,Other,1,Married,3920.0,18697,2,Y,No,14,3,1,80,1,17.0,2,2,3.0,1.0,0.0,2.0
1213490,45,No,Travel_Frequently,1199,Neurology,7,4,Life Sciences,1,1,Male,77,4,2,Therapist,3,Married,6434.0,5118,4,Y,No,17,3,4,80,1,9.0,1,3,3.0,2.0,0.0,2.0
1440072,37,No,Travel_Frequently,504,Maternity,10,3,Medical,1,1,Male,61,3,3,Therapist,3,Divorced,10048.0,22573,6,Y,No,11,3,2,80,2,17.0,5,3,1.0,0.0,0.0,0.0
1492815,39,No,Travel_Frequently,505,Maternity,2,4,Technical Degree,1,3,Female,64,3,3,Nurse,3,Single,10938.0,6420,0,Y,No,25,4,4,80,0,20.0,1,3,19.0,6.0,1.0,8.0
1322829,29,No,Travel_Rarely,665,Maternity,15,3,Life Sciences,1,3,Male,60,3,1,Other,4,Single,2340.0,22673,1,Y,No,19,3,1,80,0,6.0,1,3,6.0,5.0,1.0,5.0
1453272,42,No,Travel_Rarely,916,Maternity,17,2,Life Sciences,1,4,Female,82,4,2,Other,1,Single,6545.0,23016,3,Y,Yes,13,3,3,80,0,10.0,1,3,3.0,2.0,0.0,2.0
1234458,29,No,Travel_Rarely,1247,Cardiology,20,2,Marketing,1,4,Male,45,3,2,Nurse,4,Divorced,6931.0,10732,2,Y,No,14,3,4,80,1,10.0,2,3,3.0,2.0,0.0,2.0
